REGION,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,FLOODS,ANNUAL_RAINFALL
region_8126,780.05,921.5,718.87,597.13,238.88,71.14,20.03,25.22,133.16,193.63,364.17,541.71,NO,4605.49
region_8127,831.82,888.01,616.68,439.1,153.99,25.67,44.35,33.32,163.55,460.29,710.59,972.7,YES,5340.07
region_8128,789.09,894.13,571.79,377.55,132.77,65.75,32.79,11.84,437.64,526.68,379.23,972.64,NO,5191.900000000001
region_8129,1053.32,1027.38,600.65,511.01,231.61,26.65,42.56,25.91,314.98,243.94,730.57,979.03,YES,5787.61
region_8130,851.98,1088.28,522.64,395.89,181.27,34.52,44.86,12.96,464.29,578.08,385.56,844.55,YES,5404.880000000001
region_8131,1040.89,991.53,682.32,579.99,71.97,61.58,11.68,29.92,421.09,378.66,477.82,838.94,YES,5586.389999999999
region_8132,1071.78,963.61,650.2,485.46,101.69,41.24,5.05,31.1,131.29,166.27,456.59,509.68,YES,4613.96
region_8133,883.37,1046.92,746.76,561.84,196.25,48.13,11.5,21.68,325.32,272.61,449.5,706.54,YES,5270.42
region_8134,658.53,787.98,668.19,479.97,156.79,29.92,56.69,14.29,463.21,308.24,676.71,751.41,NO,5051.93
region_8135,1006.09,712.41,684.84,584.54,126.78,36.77,45.81,31.63,297.4,671.8,604.31,706.25,NO,5508.630000000001
region_8136,655.5,766.34,642.8,372.68,166.25,76.62,33.34,24.5,345.59,497.78,737.36,888.94,NO,5207.700000000001
region_8137,1144.87,946.88,707.5,515.2,129.14,53.11,26.1,16.58,134.49,229.54,532.36,690.14,YES,5125.91
region_8138,1042.41,972.93,580.66,427.5,180.31,54.67,5.31,1.55,141.34,351.76,790.2,927.8,YES,5476.4400000000005
region_8139,698.46,733.64,716.87,408.95,207.5,41.48,2.7,30.28,246.07,264.05,715.64,896.15,NO,4961.79
region_8140,1197.53,1016.7,655.73,407.42,141.17,44.92,53.34,20.3,478.63,236.57,515.15,960.62,YES,5728.08
region_8141,900.2,932.86,717.16,505.61,87.96,75.73,44.59,14.95,221.64,201.33,622.3,826.01,YES,5150.34
region_8142,957.22,1119.67,566.64,487.57,115.43,58.65,44.4,16.01,199.63,376.57,505.41,923.51,YES,5370.710000000001
region_8143,1160.0,1128.2,562.28,582.39,79.64,42.82,14.94,4.88,324.02,211.61,775.67,503.05,YES,5389.5
region_8144,1074.03,894.16,634.73,577.29,85.24,67.39,24.19,4.89,381.55,662.08,346.61,860.87,YES,5613.03
region_8145,1036.01,1065.06,697.14,554.53,219.44,42.21,20.82,2.29,461.23,471.18,475.07,955.69,YES,6000.67
region_8146,980.71,1072.97,721.64,399.85,185.18,20.02,28.86,32.91,136.01,561.62,705.84,538.07,YES,5383.679999999999
region_8147,859.71,1073.22,592.49,482.35,194.93,51.22,13.14,2.24,124.8,610.79,587.08,628.38,YES,5220.349999999999
region_8148,680.34,773.69,677.58,468.87,111.18,24.39,12.51,11.68,365.63,340.53,455.74,998.48,NO,4920.619999999999
region_8149,1093.77,916.01,600.74,353.8,216.38,57.0,18.74,26.03,291.31,691.83,639.68,873.56,YES,5778.85
region_8150,1075.18,1167.02,482.43,374.44,81.69,40.54,39.8,18.9,169.89,363.73,612.63,727.36,YES,5153.61
region_8151,658.75,724.36,490.47,405.78,185.16,39.43,43.31,16.03,145.08,534.71,323.17,607.33,NO,4173.58
region_8152,1124.61,1034.36,660.61,546.33,182.69,72.19,26.34,22.86,158.92,437.45,561.19,778.37,YES,5605.920000000001
region_8153,1000.98,1162.79,687.45,581.07,116.55,26.09,32.58,26.69,310.04,335.72,573.16,731.86,YES,5584.9800000000005
region_8154,648.93,741.6,664.97,317.22,206.76,75.49,31.79,2.67,425.91,361.71,674.33,721.36,NO,4872.74
region_8155,934.1,800.23,687.0,427.84,196.6,76.28,31.85,18.32,172.71,585.43,356.2,884.13,NO,5170.6900000000005
region_8156,947.65,974.5,661.28,390.41,207.73,58.36,25.79,19.38,246.06,260.14,326.93,554.4,NO,4672.63
region_8157,1128.63,761.56,490.61,413.88,111.66,79.73,58.14,16.77,380.42,333.32,454.45,909.86,YES,5139.03
region_8158,647.01,1010.87,536.75,498.14,153.56,21.74,36.61,29.89,491.39,182.16,672.3,536.84,NO,4817.259999999999
region_8159,991.46,778.41,620.14,560.6,173.48,51.37,33.84,26.62,165.02,443.98,488.23,863.5,NO,5196.65
region_8160,1005.89,1174.57,722.93,362.02,151.05,58.0,6.95,9.43,233.35,553.31,628.35,850.44,YES,5756.290000000001
region_8161,882.43,934.42,574.21,466.03,73.64,66.57,3.16,8.69,379.13,153.61,724.11,513.33,NO,4779.33
region_8162,1031.59,941.41,680.25,513.66,224.11,43.55,23.04,6.42,428.15,393.36,526.71,969.19,YES,5781.4400000000005
region_8163,847.51,932.99,710.93,505.89,188.63,78.29,35.17,0.21,152.46,658.88,259.42,857.42,YES,5227.8
region_8164,1176.42,1052.95,501.25,494.99,200.04,77.94,58.73,25.52,360.84,336.4,729.36,854.29,YES,5868.73
region_8165,713.88,1072.38,489.79,409.07,186.48,54.76,12.95,10.11,271.54,641.57,744.67,706.92,YES,5314.120000000001
region_8166,725.86,1081.84,503.95,422.82,176.57,68.48,28.92,3.07,136.83,406.12,539.99,639.44,NO,4733.889999999999
region_8167,875.02,1136.19,677.68,471.34,173.0,22.68,35.78,25.7,167.16,268.93,512.82,932.39,YES,5298.69
region_8168,635.2,904.66,525.75,512.81,198.8,43.43,42.17,18.41,430.43,559.94,286.88,878.03,NO,5036.509999999999
region_8169,602.02,918.49,613.31,531.5,202.0,72.65,33.87,2.28,260.07,368.49,490.17,877.63,NO,4972.4800000000005
region_8170,637.24,1061.15,453.68,323.4,121.51,55.37,21.83,26.56,219.68,482.23,783.75,623.35,NO,4809.75
region_8171,1135.42,813.05,720.81,550.49,137.62,62.48,22.25,25.98,375.09,578.39,511.21,917.51,YES,5850.3
region_8172,1077.29,961.97,466.68,391.58,211.59,47.01,48.68,7.5,450.44,546.78,298.4,500.72,NO,5008.64
region_8173,1021.03,1093.79,662.49,571.76,215.06,72.91,8.81,24.44,389.29,210.86,660.86,618.99,YES,5550.289999999999
region_8174,1044.86,1088.3,554.53,351.09,212.35,68.19,54.85,8.9,300.99,488.29,790.61,513.47,YES,5476.429999999999
region_8175,671.18,1058.38,463.29,416.45,157.42,71.89,18.93,0.4,272.68,512.91,762.22,934.65,YES,5340.399999999999
region_8176,796.01,790.53,551.9,476.78,238.56,25.23,59.99,22.41,455.18,636.49,352.32,849.6,NO,5255.0
region_8177,773.39,766.0,588.86,572.09,198.15,50.35,58.04,20.8,291.51,413.97,375.19,610.59,NO,4718.9400000000005
region_8178,637.54,1143.28,670.07,585.32,76.75,71.61,55.4,12.87,163.08,300.49,424.01,873.95,YES,5014.37
region_8179,1171.67,1075.14,487.11,405.79,140.05,71.41,29.34,17.86,343.43,164.68,495.23,599.07,YES,5000.780000000001
region_8180,693.27,1018.11,681.73,444.77,107.84,33.4,25.04,7.57,236.78,619.39,789.13,877.43,YES,5534.460000000001
region_8181,678.15,840.64,721.78,360.14,236.04,66.23,17.44,27.67,133.78,241.04,263.57,655.86,NO,4242.34
region_8182,998.7,932.75,587.76,537.65,170.96,67.56,37.49,30.01,473.15,318.76,575.66,871.74,YES,5602.19
region_8183,670.68,866.54,589.68,346.07,93.08,50.4,58.36,22.65,246.32,681.84,289.3,734.89,NO,4649.81
region_8184,623.53,843.68,594.13,315.01,229.84,40.28,9.48,26.67,205.12,413.13,748.42,987.2,NO,5036.490000000001
region_8185,987.06,907.99,452.9,471.97,202.92,69.44,32.35,12.15,141.74,583.67,635.67,672.47,NO,5170.330000000001
region_8186,1004.9,1160.29,651.61,504.62,217.13,32.28,16.98,6.93,365.04,186.57,584.87,877.98,YES,5609.200000000001
region_8187,1045.97,1011.94,520.8,321.08,181.47,28.54,18.44,27.37,173.64,473.7,664.88,802.11,YES,5269.939999999999
region_8188,985.81,1000.79,609.25,552.83,220.24,71.5,53.94,26.88,157.16,484.46,785.06,643.97,YES,5591.89
region_8189,898.77,880.07,580.84,345.46,216.97,53.84,53.28,28.69,306.1,631.82,714.53,961.89,YES,5672.260000000001
region_8190,874.2,731.51,510.93,452.21,124.71,47.71,39.24,2.2,242.35,367.83,797.49,896.7,NO,5087.079999999999
region_8191,863.1,743.14,487.52,363.44,205.38,21.74,57.01,18.75,337.36,528.96,625.65,829.41,NO,5081.46
region_8192,1166.52,982.0,461.83,365.99,123.91,65.02,31.03,20.65,141.27,210.85,570.57,773.99,YES,4913.63
region_8193,1185.5,948.63,647.03,444.13,226.01,64.6,10.0,23.75,496.69,237.52,759.45,776.8,YES,5820.110000000001
region_8194,710.74,1020.31,700.12,442.64,235.84,70.46,45.9,21.9,347.74,155.77,764.8,619.44,NO,5135.66
region_8195,925.75,1143.59,467.26,399.69,222.38,66.69,42.32,10.87,371.52,671.1,318.66,647.18,YES,5287.010000000001
region_8196,934.92,950.48,477.51,417.06,235.82,36.33,10.22,2.72,422.18,434.09,527.19,638.89,NO,5087.41
region_8197,1120.54,906.81,697.79,426.47,219.11,75.69,46.19,3.07,180.81,398.02,341.52,695.21,YES,5111.2300000000005
region_8198,680.12,796.02,576.8,562.33,75.23,67.09,3.19,28.27,284.2,608.89,454.85,740.07,NO,4877.0599999999995
region_8199,1085.63,876.66,595.21,527.52,130.3,57.99,35.92,17.95,385.31,137.19,469.73,948.1,YES,5267.51
region_8200,690.01,1108.32,524.48,370.45,123.53,52.21,45.77,33.53,284.61,556.68,280.48,912.89,YES,4982.96
region_8201,625.61,717.22,520.6,478.18,115.53,36.3,23.14,8.76,357.62,396.78,354.33,743.92,NO,4377.99
region_8202,646.19,941.53,468.58,403.72,202.06,31.23,50.45,23.07,447.59,316.84,427.83,683.71,NO,4642.800000000001
region_8203,713.74,988.54,681.36,570.68,145.73,64.54,16.43,25.86,290.57,405.56,588.95,962.84,YES,5454.8
region_8204,878.84,1165.53,668.37,321.27,214.32,44.72,39.29,5.63,374.76,223.84,513.07,596.55,YES,5046.19
region_8205,1044.1,1007.93,540.14,562.56,94.93,49.13,36.08,16.83,386.03,224.36,421.71,945.72,YES,5329.5199999999995
region_8206,949.27,1134.5,480.69,356.47,132.75,54.17,10.04,31.8,154.12,442.0,486.12,912.06,YES,5143.99
region_8207,1051.22,1155.03,652.92,415.46,147.92,59.28,26.26,20.36,179.49,515.92,495.88,629.67,YES,5349.410000000001
region_8208,876.59,757.03,452.82,589.05,111.85,40.23,33.52,30.18,177.47,562.74,714.55,971.47,YES,5317.5
region_8209,709.26,1062.98,511.82,443.82,193.64,32.93,19.53,8.7,463.5,577.95,285.53,630.44,NO,4940.1
region_8210,643.62,758.08,644.42,450.18,210.79,50.4,26.42,9.64,334.49,204.87,604.43,764.71,NO,4702.049999999999
region_8211,969.28,1180.79,716.59,439.09,120.89,30.16,2.42,14.22,418.84,409.99,447.41,957.17,YES,5706.849999999999
region_8212,608.85,705.43,738.92,449.12,157.03,50.13,17.28,26.65,345.63,453.14,788.98,866.36,NO,5207.5199999999995
region_8213,1064.79,773.68,678.29,501.24,132.91,52.82,56.16,3.29,348.33,348.69,529.95,883.48,YES,5373.629999999999
region_8214,980.98,946.51,668.32,533.08,161.47,51.77,16.64,5.85,421.75,253.71,425.02,855.71,YES,5320.8099999999995
region_8215,605.61,943.21,527.41,402.3,125.09,76.37,47.29,7.17,236.54,172.22,252.72,977.43,NO,4373.36
region_8216,665.79,1074.2,745.91,489.22,207.4,20.43,12.93,9.46,124.76,506.17,636.19,840.84,YES,5333.3
region_8217,927.25,1131.2,572.24,424.78,86.03,43.01,37.0,18.51,383.53,236.85,294.23,881.29,YES,5035.92
region_8218,1066.2,1136.77,499.02,483.17,238.2,27.02,31.34,4.77,127.99,325.08,628.57,803.77,YES,5371.9
region_8219,872.2,890.88,598.91,444.38,203.54,70.73,50.43,29.14,477.94,654.41,669.53,640.26,NO,5602.349999999999
region_8220,739.18,803.56,473.02,557.71,134.13,29.29,22.47,19.22,187.39,412.83,252.27,546.33,NO,4177.4
region_8221,1087.5,796.52,650.67,439.93,74.1,54.84,5.75,2.25,191.92,488.18,643.88,865.19,YES,5300.73
region_8222,1066.43,1111.23,575.51,587.25,200.31,61.16,20.44,2.32,485.07,617.84,734.79,957.2,YES,6419.55
region_8223,945.68,1010.08,615.96,429.64,228.3,65.49,8.25,18.37,442.18,640.52,253.38,782.29,YES,5440.139999999999
region_8224,620.93,800.49,528.42,413.89,121.21,78.77,46.0,21.0,135.16,499.56,590.01,652.11,NO,4507.549999999999
region_8225,1114.16,1183.45,500.08,429.72,124.67,32.78,39.78,24.62,164.85,254.96,489.53,807.97,YES,5166.570000000001
region_8226,872.22,937.59,668.42,534.55,121.14,77.68,23.28,20.64,336.9,565.45,523.38,718.19,NO,5399.4400000000005
region_8227,1036.62,1179.52,564.46,424.23,109.02,62.02,49.6,17.6,433.22,508.63,715.61,822.12,YES,5922.65
region_8228,1126.95,853.21,681.98,565.05,91.37,35.32,51.92,25.42,320.1,337.12,534.87,658.68,YES,5281.990000000001
region_8229,869.68,1135.61,677.7,444.3,179.21,32.82,13.71,29.01,425.93,480.51,594.76,520.77,YES,5404.01
region_8230,767.48,1042.26,700.15,317.87,176.0,49.79,52.8,5.44,411.62,350.21,724.08,799.4,YES,5397.099999999999
region_8231,834.14,1028.5,732.47,466.43,222.81,46.26,29.03,26.5,429.95,593.43,344.03,599.98,NO,5353.529999999999
region_8232,631.31,872.82,453.44,556.79,93.2,57.88,48.72,2.57,331.36,544.35,255.12,693.35,NO,4540.91
region_8233,1194.59,794.52,743.56,343.42,160.38,78.87,16.62,16.22,224.14,426.39,420.4,777.89,YES,5197.0
region_8234,894.08,918.05,728.49,413.72,156.87,53.64,26.17,24.7,443.24,229.29,454.61,603.79,NO,4946.65
region_8235,1166.41,953.73,671.17,432.85,196.46,28.09,23.58,18.72,443.29,447.27,397.44,819.24,YES,5598.249999999999
region_8236,781.48,812.73,492.9,531.56,158.11,34.78,29.81,19.36,154.3,626.06,394.48,695.06,NO,4730.630000000001
region_8237,1084.65,917.01,704.73,447.17,96.82,54.21,28.56,1.16,357.21,368.32,691.31,800.07,YES,5551.22
region_8238,736.1,1014.68,645.27,494.43,183.17,52.8,45.43,12.64,249.05,565.69,508.07,892.72,NO,5400.05
region_8239,1053.61,830.1,669.73,352.73,238.36,68.45,48.81,0.55,334.29,431.01,280.32,560.6,NO,4868.56
region_8240,884.06,1114.58,721.14,395.33,169.39,66.6,30.13,31.09,169.71,172.94,685.29,750.41,YES,5190.67
region_8241,1050.9,960.14,590.24,437.39,166.47,50.76,47.5,7.65,344.24,202.89,313.72,632.86,YES,4804.759999999999
region_8242,1150.22,730.63,456.47,468.7,110.32,41.46,57.22,19.05,389.34,328.48,531.18,632.69,NO,4915.76
region_8243,720.92,758.43,589.53,356.47,230.13,65.2,35.25,8.28,145.13,483.12,617.95,853.74,NO,4864.150000000001
region_8244,842.32,1182.0,572.35,355.58,231.46,77.56,35.91,15.32,397.46,212.98,269.4,756.04,YES,4948.38
region_8245,1124.63,1199.97,557.07,591.64,128.3,30.63,45.54,15.75,166.35,490.08,377.3,802.68,YES,5529.940000000001
region_8246,1141.59,1111.68,669.4,374.02,104.72,30.18,58.84,29.59,256.61,334.9,684.53,861.64,YES,5657.7
region_8247,642.09,1029.17,643.34,423.82,156.53,27.25,7.21,2.31,336.97,522.83,661.9,533.92,NO,4987.34
region_8248,638.03,975.04,500.65,568.31,218.13,68.94,15.31,28.55,329.91,267.3,530.75,767.9,NO,4908.82
region_8249,959.9,804.19,698.65,465.56,207.55,48.15,42.58,31.49,141.72,359.92,670.96,782.91,NO,5213.58
region_8250,831.98,715.01,532.69,587.74,114.1,60.38,4.05,19.7,272.53,201.19,531.56,828.27,NO,4699.200000000001
region_8251,1160.64,1077.2,643.25,391.7,145.17,49.07,45.26,15.77,181.74,375.62,361.62,546.54,YES,4993.58
region_8252,765.07,973.83,478.4,434.52,112.64,37.28,9.77,26.75,375.06,289.24,795.27,617.4,NO,4915.23
region_8253,731.32,858.98,674.33,461.59,81.86,22.62,57.61,5.38,418.56,230.51,614.74,888.73,NO,5046.23
region_8254,847.95,1199.01,578.54,523.61,123.86,52.01,4.56,28.83,149.59,310.91,648.14,881.4,YES,5348.41
region_8255,783.33,707.21,646.82,345.39,158.02,59.56,43.97,4.49,410.38,361.94,540.28,527.81,NO,4589.199999999999
region_8256,1177.14,741.63,746.83,489.7,240.0,31.75,53.12,11.79,385.18,443.02,264.43,796.84,YES,5381.43
region_8257,754.09,1087.25,635.74,376.27,70.2,73.0,44.87,33.56,170.78,141.37,699.72,671.64,YES,4758.49
region_8258,897.95,1019.32,684.42,379.16,173.92,25.86,48.84,29.03,295.31,154.19,509.49,823.31,YES,5040.800000000001
region_8259,1063.35,738.92,722.36,497.26,124.41,23.08,27.15,17.51,481.26,303.25,366.21,792.41,YES,5157.17
region_8260,640.68,846.19,561.55,371.31,210.6,53.43,56.12,9.01,176.76,148.15,402.12,592.95,NO,4068.87
region_8261,786.58,1097.09,481.46,561.33,182.72,69.28,35.71,27.94,308.96,140.87,263.9,613.35,NO,4569.1900000000005
region_8262,1169.75,919.11,555.64,498.56,173.19,77.6,32.77,30.72,121.25,422.42,441.33,690.7,YES,5133.04
region_8263,674.52,979.74,726.36,381.51,119.69,25.08,25.21,15.51,136.54,484.73,362.91,793.09,NO,4724.89
region_8264,946.12,764.62,457.75,494.97,174.91,58.79,5.26,27.0,486.19,456.89,467.42,943.1,NO,5283.02
region_8265,1157.62,1162.37,587.93,531.73,227.89,64.72,35.26,16.17,474.5,291.27,637.96,563.03,YES,5750.449999999999
region_8266,925.14,850.53,516.69,514.85,149.26,40.33,26.42,25.05,490.59,222.48,684.41,998.87,YES,5444.620000000001
region_8267,605.43,1052.55,622.02,336.23,142.06,76.68,41.38,31.45,286.98,658.91,419.56,887.15,NO,5160.4
region_8268,678.85,1031.37,607.26,425.18,225.36,20.23,29.65,33.21,414.44,357.03,506.24,643.38,NO,4972.2
region_8269,723.87,914.79,631.92,530.48,133.38,70.64,37.27,5.93,420.64,400.96,459.42,684.05,NO,5013.349999999999
region_8270,918.46,889.19,532.33,559.32,119.56,55.01,26.73,34.93,331.64,143.82,365.83,532.87,NO,4509.6900000000005
region_8271,1005.9,901.34,739.54,362.73,159.32,63.08,31.65,28.7,464.36,539.31,712.83,719.73,YES,5728.49
region_8272,1097.7,726.46,467.82,447.38,138.96,47.98,34.69,19.09,346.5,689.72,322.06,591.66,NO,4930.02
region_8273,838.16,1036.45,596.76,485.75,178.0,43.36,24.93,2.54,138.38,232.65,671.68,852.82,YES,5101.48
region_8274,1030.29,885.46,472.6,436.58,167.58,43.61,57.0,23.09,340.17,422.14,538.94,877.42,YES,5294.88
region_8275,752.57,1134.4,498.02,593.9,136.02,72.78,39.62,31.3,261.09,686.59,430.74,961.28,YES,5598.31
region_8276,1158.77,1186.76,671.0,362.85,161.23,46.12,13.44,29.44,416.77,597.05,459.66,983.87,YES,6086.959999999999
region_8277,1108.48,1175.15,566.67,459.48,207.13,68.51,6.64,21.58,263.53,424.76,564.36,782.51,YES,5648.8
region_8278,924.72,1133.78,582.54,421.45,180.58,59.39,37.65,26.35,362.99,668.44,235.03,576.17,YES,5209.089999999999
region_8279,1193.97,986.74,491.65,327.35,112.54,25.2,37.57,24.11,483.56,267.82,285.18,560.31,YES,4796.0
region_8280,928.53,758.8,733.51,549.89,121.79,35.15,48.32,17.35,217.26,379.05,324.19,793.46,NO,4907.3
region_8281,691.54,1008.46,556.21,457.67,104.01,72.21,42.32,14.73,268.57,156.1,765.01,763.16,YES,4899.990000000001
region_8282,1191.21,759.03,636.15,344.08,189.09,62.25,21.86,14.73,437.64,607.89,682.44,938.16,YES,5884.530000000001
region_8283,708.3,1066.38,738.0,397.17,209.51,72.25,3.97,15.24,436.17,271.85,246.27,659.38,NO,4824.490000000001
region_8284,872.58,744.63,748.91,560.32,73.35,71.58,26.61,12.13,433.8,682.55,611.07,708.83,NO,5546.36
region_8285,737.23,703.29,595.39,465.96,213.92,65.44,50.48,3.4,146.44,420.69,607.77,927.47,NO,4937.4800000000005
region_8286,768.82,1168.36,485.03,391.24,206.58,73.23,3.63,13.07,147.13,448.8,700.69,864.34,YES,5270.92
region_8287,746.54,817.09,528.39,540.36,131.64,50.02,16.78,11.42,499.86,496.37,645.78,512.64,NO,4996.89
region_8288,1126.35,747.61,675.21,490.87,132.17,73.19,14.21,7.01,328.34,260.52,502.21,634.06,YES,4991.75
region_8289,1040.5,832.65,572.05,554.92,139.89,47.14,17.81,7.67,260.03,336.26,259.88,967.44,YES,5036.24
region_8290,810.85,755.17,497.88,411.8,143.1,63.46,33.22,8.11,123.85,499.23,419.34,577.58,NO,4343.59
region_8291,896.33,747.37,742.53,439.71,187.28,41.18,32.55,6.84,169.27,468.69,684.86,515.44,NO,4932.050000000001
region_8292,785.3,992.13,700.91,489.03,239.67,53.49,25.28,14.26,136.29,529.64,788.23,890.69,YES,5644.92
region_8293,1154.88,904.66,462.63,589.74,118.13,63.47,55.16,9.59,142.05,465.96,568.08,862.5,YES,5396.85
region_8294,746.32,1081.64,456.24,408.91,98.32,44.16,30.59,15.81,326.09,294.03,631.87,953.0,YES,5086.98
region_8295,1194.99,881.17,464.81,325.13,197.15,36.9,2.45,0.25,192.42,373.62,661.81,766.45,YES,5097.15
region_8296,736.64,1003.53,610.42,381.61,152.03,77.23,59.05,23.05,372.43,171.2,359.84,810.83,NO,4757.860000000001
region_8297,890.96,838.91,641.4,553.56,223.14,21.53,5.32,32.37,393.8,456.53,458.02,993.86,YES,5509.400000000001
region_8298,1111.61,937.62,627.62,386.09,113.9,33.36,54.95,1.32,448.46,563.05,272.37,590.58,YES,5140.93
region_8299,668.61,1172.09,692.27,536.74,85.06,37.67,5.33,4.96,188.91,541.44,462.94,665.4,YES,5061.419999999999
region_8300,830.53,886.52,610.87,520.43,210.08,34.16,27.12,32.07,313.67,650.09,423.14,982.82,YES,5521.5
region_8301,729.19,715.19,508.05,362.47,168.99,38.34,30.75,4.06,323.95,506.77,326.4,525.18,NO,4239.34
region_8302,703.31,785.36,563.42,535.4,128.28,24.66,51.83,7.26,141.07,209.06,635.6,896.56,NO,4681.81
region_8303,1115.94,932.87,530.74,426.83,133.82,37.49,49.34,27.96,217.5,659.34,717.95,990.99,YES,5840.7699999999995
region_8304,884.62,800.9,682.33,345.57,235.42,69.91,17.18,21.05,269.64,210.84,702.59,902.51,YES,5142.56
region_8305,1103.19,1051.58,714.67,576.79,85.06,75.12,2.62,24.93,183.62,186.33,770.65,617.15,YES,5391.709999999999
region_8306,1002.59,955.06,739.32,386.45,139.31,56.65,51.88,14.77,442.04,202.5,514.52,719.22,YES,5224.31
region_8307,806.2,956.01,465.92,394.2,194.13,49.61,44.82,9.38,292.68,173.28,640.98,568.25,NO,4595.460000000001
region_8308,922.23,1074.17,462.0,425.86,198.23,78.63,33.2,14.53,347.93,298.13,692.47,748.95,YES,5296.33
region_8309,645.51,891.24,619.48,438.24,95.58,21.7,36.87,22.62,246.72,498.29,724.31,873.46,NO,5114.0199999999995
region_8310,911.23,1021.97,458.92,322.05,132.83,62.88,22.9,14.59,492.91,572.55,367.3,615.98,NO,4996.110000000001
region_8311,907.81,1186.49,634.33,355.11,233.15,24.53,31.14,34.94,147.78,478.2,236.66,851.86,YES,5122.0
region_8312,610.84,1022.21,528.45,372.92,145.14,75.06,50.96,9.41,397.73,472.44,240.79,593.08,NO,4519.03
region_8313,709.84,1152.38,682.41,332.1,87.97,31.91,18.59,30.06,287.85,190.97,676.23,730.41,YES,4930.719999999999
region_8314,1039.43,737.0,622.39,445.82,224.4,71.97,35.73,16.63,123.69,232.87,548.94,847.57,YES,4946.4400000000005
region_8315,1173.9,1107.53,663.42,320.8,147.55,69.86,2.2,11.78,448.0,483.77,689.05,577.09,YES,5694.950000000002
region_8316,816.13,730.1,537.2,536.25,228.64,34.52,49.74,19.95,190.42,293.1,362.21,663.4,NO,4461.66
region_8317,612.97,1147.78,542.4,525.22,142.77,29.64,28.38,6.72,238.24,678.99,336.48,603.24,YES,4892.83
region_8318,756.96,1045.92,465.58,561.65,233.27,56.94,51.39,21.17,396.76,351.36,299.33,737.15,NO,4977.4800000000005
region_8319,955.66,1059.92,745.22,387.25,116.84,66.54,24.73,1.71,218.63,141.06,443.27,902.04,YES,5062.87
region_8320,926.97,987.95,659.95,377.24,159.44,65.05,29.85,18.22,312.55,179.93,691.24,813.96,YES,5222.349999999999
region_8321,1171.78,1020.18,486.37,578.92,167.82,20.43,26.7,29.33,248.01,293.65,740.4,970.12,YES,5753.71
region_8322,898.53,801.82,667.73,469.79,108.01,20.12,57.4,3.92,478.3,485.88,380.49,685.9,NO,5057.89
region_8323,1059.32,1033.27,626.65,547.4,141.25,67.27,57.8,22.75,487.69,377.19,725.46,853.44,YES,5999.49
